,time,text,comments,shares,username,likes,love,solidaire,haha
378,2019-10-10 12:25:00.000000,"#JourneeMondialedelavue
La journée mondiale de la vue est une journée annuelle de sensibilisation qui a lieu le deuxième jeudi d'octobre. Son objectif est d'attirer l'attention sur la cécité et la déficience visuelle.",2,0,Payexpresse.com,15,0,0,0
379,2019-10-08 11:33:00.000000,"👉Si vous souhaitez vendre des produits, à partir de votre site ou application mobile, PayExpresse est la solution.

👉PayExpresse la meilleure plateforme de paiement en ligne sécurisé Web & Mobile https://payexpresse.com

PayExpresse
Payexpresse | Plateforme de paiement en ligne (Orange Money - Wari - joni joni - PayPal)

PayExpresse
Payexpresse | Plateforme de paiement en ligne (Orange Money - Wari - joni joni - PayPal)

PayExpresse
Payexpresse | Plateforme de paiement en ligne (Orange Money - Wari - joni joni - PayPal)

En voir plus sur
payexpresse.com",0,1,Payexpresse.com,8,0,0,0
380,2019-10-07 10:51:00.000000,"Bonne reprise à tous avec Payexpresse.com, la meilleure plateforme de paiement en ligne sécurisé web et mobile!",0,1,Payexpresse.com,7,2,0,0
381,2019-10-03 16:37:00.000000,"Démo - Comment payer en ligne sur Payexpresse!
https://youtu.be/ofbg1xfSiY4

YOUTUBE.COM
YouTube",0,4,Payexpresse.com,10,1,0,0
382,2019-10-01 11:13:00.000000,"#Paiement_Mobile
Le Kenya apparaît comme le huitième marché le plus prometteur au monde – derrière la France – et le premier en Afrique pour les paiements mobiles. Viennent ensuite la Côte d’Ivoire (10e), le Sénégal (14e) et l’Afrique du Sud (15e).

WESTINFOS.NET
Les champions du Paiement Mobile en Afrique : le Kenya, la Côte d’Ivoire, le Sénégal et l’Afrique du Sud",0,0,Payexpresse.com,10,0,0,0
383,2019-09-30 17:05:00.000000,"#octobre_rose
#ensemblecontrelecancer",0,1,Payexpresse.com,4,1,0,0
384,2019-09-27 11:58:00.000000,"Stressé(e) quand vous voyagez ?
Peur de perdre votre argent ou qu'on vous le vole ? 😨☹️

Plus de panique !
Voici 10 astuces pour cacher son #argent en #voyage (Mais ne le dîtes à personne 🙄)

#startups #fintech #TravelTues #voyageur #astuce

Top 10 des astuces pour cacher son argent lors d'un voyage ! - Moneyeti's blog

Top 10 des astuces pour cacher son argent lors d'un voyage ! - Moneyeti's blog

Top 10 des astuces pour cacher son argent lors d'un voyage ! - Moneyeti's blog

En voir plus sur
mne.yt",0,0,Payexpresse.com,4,0,0,0
385,2019-09-27 11:23:00.000000,"Nous nous associons avec fierté, à la communauté mouride en particulier et à toute la ummah islamique, en cette inauguration de la grande mosquée de Massalikoul Djinane.

#PAYEXPRESSE
#JummahMubarak
#MassalikoulJinaan",0,0,Payexpresse.com,20,0,0,0
386,2019-09-26 12:42:00.000000,"#LeSaviezVous ? Vous pouvez recharger votre compte Mobile Money via Payexpresse : c'est simple, rapide et sécurisé !

Téléchargez l'application dés maintenant sur ce lien https://lnkd.in/d5Ribae

#MobileMoney #PlusPayexpresse #africa #afrique #mali #senegal #niger #togo #benin #nigeria #senegal #cotedivoire #rwanda #kenya #afriquedusud #finetech #fintech #transfertmoney #orangemoney #tigocash #emoney -

PayExpresse - Apps on Google Play

PayExpresse - Apps on Google Play

PayExpresse - Apps on Google Play

PayExpresse - Apps on Google Play",0,1,Payexpresse.com,8,1,0,0
387,2019-09-24 12:08:00.000000,"#actu_fintech

En tant que dentiste, #Seunggun_Lee avait l’habitude de combler les trous dans les dents des gens. Mais lorsqu’il a repéré une lacune dans le secteur bancaire sud-coréen, il était trop flagrantPlus pour être ignoré.

Peu lui importait que l’idée soit illégale à cette époque.

« Je pensais que ce service devrait exister dans la société coréenne, que ce soit légal ou non », a déclaré Lee à CNBC Make It.

Le jeune entrepreneur n’avait guère l’aversion pour le risque. Quelque chose à propos de quitter son emploi régulier de dentiste et de verser 400 000 dollars (une combinaison à parts égales de ses économies et de ses prêts bancaires) dans une « série d’idées folles » lui donna une certaine audace.

WESTINFOS.NET
La première licorne coréenne fintech d'un milliard de dollars inspirée par 8 échecs",0,0,Payexpresse.com,5,0,0,0
388,2019-09-23 09:50:00.000000,"Bonne reprise Guys avec Payexpresse.com, la meilleure plateforme de paiement sécurisé en ligne #Web & #Mobile

#fintech
#mobilemoney
#paiementenligne
#PAYEXPRESSE",0,1,Payexpresse.com,8,2,0,0
389,2019-09-19 23:56:00.000000,"#Nouveauté
Juste avec votre visage, payez sans carte bancaire. #fintech",1,3,Payexpresse.com,4,0,0,0
390,2019-09-18 17:38:00.000000,"📱Installer l'appli #Payexpresse sur Playstore pour profitez de nos nouveautés https://play.google.com/store/apps/details?id=com.payexpresse&hl=fr

✅Disponible en version #Android

PayExpresse – Applications sur Google Play

PayExpresse – Applications sur Google Play

PayExpresse – Applications sur Google Play

PayExpresse – Applications sur Google Play

PayExpresse – Applications sur Google Play",0,1,Payexpresse.com,7,1,0,0
391,2019-09-17 16:42:00.000000,"Bientôt une plateforme qui rendra interopérables les mobiles, les transfert d’argent et les cartes en Afrique Centrale https://agenceecofin.com/finance/0509-68944-bientot-une-plateforme-qui-rendra-interoperables-les-mobiles-les-transfert-d-argent-et-les-cartes-en-afrique-centrale-gimac",0,0,Payexpresse.com,8,0,0,0
392,2019-09-17 12:31:00.000000,"La #fintech n’est que l’évolution et la transformation du secteur financier

PRESSE-CITRON.NET
Alexandre Prot (Qonto) : ""les TPE/PME étaient les laissés-pour-compte de la révolution fintech""",0,0,Payexpresse.com,10,0,0,0
393,2019-09-16 13:53:00.000000,"""Le sourire appelle le sourire, il rassure l'autre sur soi, et toutes choses autour."" dixit Alain

Passez une semaine rassurante avec Payexpresse.com, la meilleure plateforme de paiement sécurisé en ligne #Web & #Mobile

#fintech
#mobilemoney
#paiementenligne
#PAYEXPRESSE",0,2,Payexpresse.com,5,1,0,0
394,2019-09-13 12:56:00.000000,"#AfricaFintechFestival

Cette année, l’Ouganda accueille le festival Africa Fintech. Les représentants de plus de 25 pays africains - des régulateurs, des décideurs, des fintechs, des investisseurs, des banquesPlus (traditionnelles, numériques et néo) et plus encore, examineront «le rôle des fintech dans l'économie numérique africaine». En savoir plus sur https://www.africafintechfestival.org/

#AFF #Fintech #AfricaFintech #Payexpresse",0,0,Payexpresse.com,6,0,0,0
395,2019-09-11 13:18:00.000000,"#fintech Vous pouvez faire des achats en ligne via Payexpresse. Il faut au préalable que le site ou l'application mobile intègre l’agrégateur de paiement en ligne #Payexpresse.

Vous pouvez tester sonPlus fonctionnement via cette boutique de test ( Orangemoney va juste vous prélever 2F ) https://sample.payexpresse.com

#site
#application_mobile

SAMPLE.PAYEXPRESSE.COM
PayExpresse",0,1,Payexpresse.com,7,1,0,0
396,2019-09-09 18:45:00.000000,"Payexpresse.com souhaite une joyeuse fête de #Achoura à tous les musulmans.

PayExpresse

PayExpresse

PayExpresse

PayExpresse

PayExpresse

En voir plus sur
payexpresse.com",0,0,Payexpresse.com,3,0,0,0
397,2019-09-09 10:41:00.000000,"#MondayMotivation

Un choix mûrement réfléchit n'est pas le même qu'un choix intuitif ou guidé par la précipitation.

Excellente semaine à tous avec Payexpresse.com, la meilleure plateforme de paiement en ligne web & mobile.

#payexpresse
+221778033023
https://payexpresse.com",0,1,Payexpresse.com,14,2,0,0
398,2019-09-04 12:29:00.000000,"Recharger votre compte par #MobileMoney!
Explorez les nouveaux pouvoirs de votre téléphone ou tablette avec l'application #Payexpresse disponible sur Playstore https://play.google.com/store/apps/details?id=com.payexpresse&hl=fr",0,0,Payexpresse.com,7,0,0,0
399,2019-09-03 17:07:00.000000,"Cote d’ivoire : Lancement de taxis équipés d’une solution de paiement électronique #fintech https://www.socialnetlink.org/2019/09/cote-divoire-lancement-de-taxis-equipes-dune-solution-de-paiement-electronique/

SOCIALNETLINK.ORG
Cote d’ivoire : Lancement de taxis équipés d’une solution de paiement électronique",0,1,Payexpresse.com,20,0,0,0
400,2019-09-03 10:47:00.000000,"#Actu_Fintech
Trois des membres fondateurs de l’association #Libra, surpris par l’hostilité croissante des institutions régulatrices, auraient exprimé en interne une volonté de se distancier du projet de #cryptomonnaie de #Facebook.

USINE-DIGITALE.FR
Rumeurs de désistement parmi les soutiens de Libra, la cryptomonnaie de Facebook",0,0,Payexpresse.com,8,1,0,0
401,2019-09-01 09:53:00.000000,"Payexpresse vous souhaite une bonne et heureuse année musulmane 1441🙏
#Muharram_Moubarak",0,0,Payexpresse.com,9,0,0,0
402,2019-08-31 00:00:00.000000,Bonne et heureuse année musulmane 🙏,0,0,Payexpresse.com,14,0,0,0
403,2019-08-30 10:37:00.000000,"Désormais le présent et le futur sont à la #fintech.

Selon le dernier rapport #Findex, l'Afrique subsaharienne est devenue le leader mondial de l'argent mobile avec 21% des Africains adultes (y compris jusqu'àPlus 73% des Kenyans) possédant un compte d'argent mobile.

Les services financiers numériques (SFN) sont extrêmement prometteurs pour surmonter plusieurs défis dans le contexte de la finance inclusive en Afrique.

👉N'attendez plus, ouvrez un compte chez Payexpresse https://payexpresse.com/

PayExpresse

PayExpresse

PayExpresse

En voir plus sur
payexpresse.com",0,0,Payexpresse.com,1,1,0,0
404,2019-08-29 18:09:00.000000,"Eh oui via #Payexpresse, vous pouvez transférer de l'argent à vos proches. Téléchargez dès maintenant l'application sur Playstore https://play.google.com/store/apps/details?id=com.payexpresse&hl=fr

PayExpresse – Applications sur Google Play

PayExpresse – Applications sur Google Play

PayExpresse – Applications sur Google Play

PayExpresse – Applications sur Google Play",0,0,Payexpresse.com,13,0,0,0
405,2019-08-29 13:16:00.000000,"’’Nous voulons faire un saut qualitatif et aller vers la #digitalisation de nos #moyens_de_paiement, aussi bien en encaissement qu’en paiement de dépenses publiques’’, a déclaré le directeur général de laPlus comptabilité publique et du trésor #DGCPT, Cheikh Tidiane Diop à l’occasion de la première édition des mercredis de l’Amicale des Inspecteurs du trésor #AITS.
http://aps.sn/actualites/economie/article/vers-une-digitalisation-totale-des-moyens-de-paiement-du-tresor-dg

APS.SN
APS - Vers une digitalisation totale des moyens de paiement du trésor (DG)",0,0,Payexpresse.com,25,0,0,0
406,2019-08-28 10:21:00.000000,"Les #fintechs africaines représentent une piste prometteuse en matière d'emploi à condition que les #gouvernements africains les aident à monter en puissance grâce à des politiques cohérentes de #développement.Plus https://www.jeuneafrique.com/mag/819613/economie/tribune-comment-les-banques-centrales-peuvent-propulser-les-fintechs/?utm_source=linkedin.com&utm_medium=social&utm_content=jeune_afrique_eco&utm_campaign=post_articles_linkedin_eco_28_08_2019

JEUNEAFRIQUE.COM
[Tribune] Comment les banques centrales peuvent propulser les fintechs ? – JeuneAfrique.com",0,0,Payexpresse.com,18,0,0,0
407,2019-08-27 17:01:00.000000,"Plus qu'un #wallet, Payexpresse vous permet d'acheter du crédit téléphonique rapidement depuis votre #mobile

👉Téléchargez l'appli dés maintenant sur PlayStore https://play.google.com/store/apps/details?id=com.payexpresse

#Fintech
#mobilemoney
#Payexpresse",0,1,Payexpresse.com,11,0,0,0
408,2019-08-27 12:57:00.000000,"#Actualités_Fintech - Les régulateurs réclament des précisions sur le #libra!

Plus que quelques jours d’attente. Interrogé par différents régulateurs sur le libra, son projet de #monnaie_virtuelle, #Facebook aPlus jusqu’à la fin du mois pour se manifester. Que ce soit sur son système de gouvernance ou sur l’exploitation des #données des #utilisateurs, ce projet de #cryptomonnaie reste flou. http://agefi.fr/fintech/actualites/quotidien/20190827/regulateurs-reclament-precisions-libra-280852

AGEFI.FR
Les régulateurs réclament des précisions sur le libra - Actualités Fintech",0,0,Payexpresse.com,6,0,0,0
409,2019-08-26 18:18:00.000000,"#ecommerce
Les responsables de #Jumia ont présenté les résultats financiers de l’entreprise au deuxième trimestre de l’année. Le moins que l’on puisse dire c’est que le leader du e-commerce en Afrique a beaucoup perdu.https://westinfos.net/jumia-a-perdu-plus-de-43-milliards-de-francs-cfa-au-deuxieme-trimestre-2019/

WESTINFOS.NET
Jumia a perdu plus de 43 milliards de francs CFA au deuxième trimestre 2019.",0,0,Payexpresse.com,44,0,0,0
410,2019-08-26 11:34:00.000000,"#MondayMotivation
""Quand on ne peut revenir en arrière, on ne doit que se préoccuper que de la meilleure manière d'aller de l'avant""

Vous avez un site e-commerce, intégrez l'API de Payexpresse pour recevoirPlus directement vos paiements en ligne.

👉Ici la documentation: https://doc.payexpresse.com/

#ecommerce
#paiementenligne
#Payexpresse

PayExpresse - Documentation

PayExpresse - Documentation

En voir plus sur
doc.payexpresse.com",0,1,Payexpresse.com,7,1,0,0
411,2019-08-23 12:25:00.000000,"Si vous souhaitez vendre des #produits ou #services, à partir de votre #site, PayExpresse est la solution.

Et vous bénéficierez des fonctionnalités suivantes:

👉Achat de crédit
👉Transfert d'argent (unique ouPlus groupé)
👉Rechargement électronique
👉Paiement de Salaire

#PayExpresse, la meilleure plateforme de paiement sécurisé en ligne web & mobile.

+221 77 803 30 23
https://payexpresse.com

PayExpresse

PayExpresse

PayExpresse

PayExpresse

PayExpresse

En voir plus sur
payexpresse.com",0,0,Payexpresse.com,10,1,0,0
412,2019-08-22 15:42:00.000000,"Selon le dernier rapport de #Partech_Africa, les secteurs les plus plébiscités par les #investisseurs et qui sont les principaux vecteurs de croissance en Afrique sont: la Fintech (33% des investissements), le B2B (29%), Off-grid (17%) et l’e-commerce (11%).

#Fintech
#CapitalRisque
#TechAfricaine

WESTINFOS.NET
Pourquoi cet engouement des ""capital-risque"" pour la tech africaine",0,0,Payexpresse.com,12,0,0,0
413,2019-08-21 12:57:00.000000,Quand la fin du mois approche 📌 et que vous faites le calcul 😅,0,0,Payexpresse.com,5,0,0,1
414,2019-08-20 11:30:00.000000,"#Actu_Fintech
Jennifer Lopez et Alex Rodriguez ont investi dans la #fintech américaine #Acorns, une #application d’épargne. Valorisée à 860 millions de dollars, la fintech souhaite démocratiser l’investissement pour que la majorité des ménages américains bénéficient d’économies une fois à la retraite.

WESTINFOS.NET
Jennifer Lopez investit dans une fintech",0,0,Payexpresse.com,30,0,0,0
415,2019-08-19 12:35:00.000000,"Tout commence avec un #café bien chaud, si vous l'avez raté et bien prenez le. #Payexpresse vous dit bon début de semaine! https://payexpresse.com/",0,2,Payexpresse.com,10,1,0,0
416,2019-08-15 11:21:00.000000,"Bonne fête de l'Assomption à toute la communauté chrétienne.
#Payexpresse #Assomption2019",0,0,Payexpresse.com,10,0,0,0
417,2019-08-14 15:06:00.000000,"#fintech - En 2030, selon #Bill_Gates, deux milliards d’individus dans le monde utiliseront leurs téléphones mobiles pour épargner, emprunter et effectuer des #paiements.

#africafintech
#Payexpresse
#mobilemoney
#paiementenligne",0,0,Payexpresse.com,10,0,0,0
418,2019-08-13 17:35:00.000000,"#Mastercard

""Chaque membre de la #Fondation_Mastercard a reçu un cadeau: une occasion de faire une différence dans la vie des autres. Nous sommes honorés, nous nous sentons privilégiés et nous prenons notrePlus responsabilité au sérieux. Notre objectif est d'aider 30 millions de jeunes à obtenir un travail digne et épanouissant d'ici 2030.""

https://boards.greenhouse.io/mastercardfoundation

BOARDS.GREENHOUSE.IO
Mastercard Foundation",0,0,Payexpresse.com,11,0,0,0
419,2019-08-11 14:12:00.000000,"Aidkum Mabrouk 🙏 #Payexpresse vous souhaite de passer une belle fête de Tabaski.
#EidMubarak #Tabaski2019 🕌🕋❤️",0,1,Payexpresse.com,13,0,0,0
420,2019-08-07 12:07:00.000000,#Payexpresse souhaite une belle fête d'indépendance aux #ivoiriens. 59 ans déjà que la Cote d'Ivoire accéda à l'indépendance. https://payexpresse.com/,0,0,Payexpresse.com,16,0,0,0
421,2019-08-06 10:23:00.000000,"#Actu_Fintech

Au #Nigeria, l'opérateur #MTN rêve de devenir #banquier
Le géant des télécommunications sud-africain MTN offrira bientôt des #services_financiers à ses 67 millions de clients #mobiles au Nigeria et vise, bien au-delà, les populations non-bancarisées.

LEPOINT.FR
Au Nigeria, l'opérateur MTN rêve de devenir banquier",0,0,Payexpresse.com,13,0,0,0
